NOTE: Some of these tickers may no longer be supported

ticker	Name	Exchange	type
EURTWD=X	EUR/TWD	CCY	CURRENCY_PAIR
EUR-KYD.F	EUR-KYD.F	FRA	CURRENCY_PAIR
EUR-MRO.F	EUR/MRO	FRA	CURRENCY_PAIR
EURQAR=X	EUR/QAR	CCY	CURRENCY_PAIR
EUR-BAM.F	EUR-BAM.F	FRA	CURRENCY_PAIR
EURVEF=X	EUR/VEF	CCY	CURRENCY_PAIR
ERNUSD=X	ERN/USD	CCY	CURRENCY_PAIR
EURRUB=X	EUR/RUB	CCY	CURRENCY_PAIR
EUR-BBD.F	EUR-BBD.F		CURRENCY_PAIR
EURFJD=X	EUR/FJD	CCY	CURRENCY_PAIR
XF000EURGBP5.SG	XF000EURGBP5.SG	STU	CURRENCY_PAIR
FCEP.EX			CURRENCY_PAIR
EOCD.F	EOCD.F		CURRENCY_PAIR
EUR-LYD.F	EUR-LYD.F		CURRENCY_PAIR
OCEF.EX			CURRENCY_PAIR
EURKGS=X	EUR/KGS	CCY	CURRENCY_PAIR
EUR-ARS.F	EUR-ARS.F	FRA	CURRENCY_PAIR
EURLSL=X	EUR/LSL	CCY	CURRENCY_PAIR
EURDKKFIX=X			CURRENCY_PAIR
EURUZS=X	EUR/UZS	CCY	CURRENCY_PAIR
EURSDG=X	EUR/SDG	CCY	CURRENCY_PAIR
EUR-NAD.F	EUR-NAD.F	FRA	CURRENCY_PAIR
EURVUV=X	EUR/VUV	CCY	CURRENCY_PAIR
EUR-JMD.F	EUR-JMD.F		CURRENCY_PAIR
EUR-SAR.F	EUR-SAR.F	FRA	CURRENCY_PAIR
EUR-NZD.F	EUR-NZD.F	FRA	CURRENCY_PAIR
EURBBD=X	EUR/BBD	CCY	CURRENCY_PAIR
EURBHD=X	EUR/BHD	CCY	CURRENCY_PAIR
EUR-CDF.F	EUR-CDF.F		CURRENCY_PAIR
EUR-TMM.F	EUR-TMM.F	FRA	CURRENCY_PAIR
EUR-BRL.F	EUR-BRL.F		CURRENCY_PAIR
EURTTD=X	EUR/TTD	CCY	CURRENCY_PAIR
EUR-TMT.F	EUR-TMT.F		CURRENCY_PAIR
EURCDF=X	EUR/CDF	CCY	CURRENCY_PAIR
EURPHP=X	EUR/PHP	CCY	CURRENCY_PAIR
EURSZL=X	EUR/SZL	CCY	CURRENCY_PAIR
EURLTL=X	EUR/LTL	CCY	CURRENCY_PAIR
GDEPY.MDD			CURRENCY_PAIR
EUR-INR.F	EUR-INR.F		CURRENCY_PAIR
IDEPQ.MDD			CURRENCY_PAIR
EUR-JPY.F	EUR-JPY.F	FRA	CURRENCY_PAIR
XF000EURIDR3.SG	XF000EURIDR3.SG	STU	CURRENCY_PAIR
EURUAH=X	EUR/UAH	CCY	CURRENCY_PAIR
XF000EURCZK4.SG	XF000EURCZK4.SG	STU	CURRENCY_PAIR
EURBTN=X	EUR/BTN	CCY	CURRENCY_PAIR
EUR-CAD.F	EUR-CAD.F		CURRENCY_PAIR
2108862=X			CURRENCY_PAIR
EUR-WST.F	EUR-WST.F	FRA	CURRENCY_PAIR
XF000EURCLP3.SG			CURRENCY_PAIR
ETBGBP=X	ETB/GBP	CCY	CURRENCY_PAIR
EURJMD=X	EUR/JMD	CCY	CURRENCY_PAIR
XF000EURZAR3.SG			CURRENCY_PAIR
EURKPW=X	EUR/KPW	CCY	CURRENCY_PAIR
EUR-PLN.F	EUR-PLN.F	FRA	CURRENCY_PAIR
EURGBPFIX=X			CURRENCY_PAIR
EUR-AUD.F	EUR-AUD.F		CURRENCY_PAIR
EUR-ZMW.F	EUR-ZMW.F		CURRENCY_PAIR
EUR-BGN.F	EUR-BGN.F		CURRENCY_PAIR
EURXOF=X	EUR/XOF	CCY	CURRENCY_PAIR
EUR-BND.F	EUR-BND.F		CURRENCY_PAIR
EDX.PA			CURRENCY_PAIR
EUR-STD.F	EUR-STD.F	FRA	CURRENCY_PAIR
EGPPLN=X	EGP/PLN	CCY	CURRENCY_PAIR
EUR-UAH.F	EUR-UAH.F		CURRENCY_PAIR
ETBUSD=X	ETB/USD	CCY	CURRENCY_PAIR
EUR-KGS.F	EUR-KGS.F	FRA	CURRENCY_PAIR
EURCNH=X	EUR/CNH	CCY	CURRENCY_PAIR
EUR-SGD.F	EUR-SGD.F		CURRENCY_PAIR
EURXDR=X	EUR/XDR	CCY	CURRENCY_PAIR
EUREUR=X	EUR/EUR	CCY	CURRENCY_PAIR
EURTJS=X	EUR/TJS	CCY	CURRENCY_PAIR
EUR-EEK.F	EUR-EEK.F	FRA	CURRENCY_PAIR
EUR-IDR.F	EUR-IDR.F		CURRENCY_PAIR
EURTND=X	EUR/TND	CCY	CURRENCY_PAIR
EURLTL-FIX=X			CURRENCY_PAIR
EUR-MVR.F	EUR-MVR.F	FRA	CURRENCY_PAIR
EOLS.F	EOLS.F		CURRENCY_PAIR
EURRWF=X	EUR/RWF	CCY	CURRENCY_PAIR
EURMZN=X	EUR/MZN	CCY	CURRENCY_PAIR
EURKWD=X	EUR/KWD	CCY	CURRENCY_PAIR
ERNEUR=X	ERN/EUR	CCY	CURRENCY_PAIR
EUR-RUB.F	EUR-RUB.F	FRA	CURRENCY_PAIR
EURUSDCB.ME			CURRENCY_PAIR
EUR-TWD.F	EUR-TWD.F		CURRENCY_PAIR
XF000EURSGD5.SG			CURRENCY_PAIR
EUR-LAK.F	EUR-LAK.F		CURRENCY_PAIR
XF000EURJPY1.SG			CURRENCY_PAIR
XF000EURUSD6.SG			CURRENCY_PAIR
EURSRD=X	EUR/SRD	CCY	CURRENCY_PAIR
EURNOK=X	EUR/NOK	CCY	CURRENCY_PAIR
EGPTND=X	EGP/TND	CCY	CURRENCY_PAIR
EGPLTL=X	EGP/LTL	CCY	CURRENCY_PAIR
EURSHP=X	EUR/SHP	CCY	CURRENCY_PAIR
EURBND=X	EUR/BND	CCY	CURRENCY_PAIR
EURSCR=X	EUR/SCR	CCY	CURRENCY_PAIR
EURNIO=X	EUR/NIO	CCY	CURRENCY_PAIR
EUR-RSD.F	EUR-RSD.F	FRA	CURRENCY_PAIR
EUR-KWD.F	EUR-KWD.F	FRA	CURRENCY_PAIR
EURGMD=X	EUR/GMD	CCY	CURRENCY_PAIR
EUR-CRC.F	EUR-CRC.F		CURRENCY_PAIR
EUR-CVE.F	EUR-CVE.F	FRA	CURRENCY_PAIR
EURWST=X	EUR/WST	CCY	CURRENCY_PAIR
EBM.PA			CURRENCY_PAIR
EUR-LSL.F	EUR-LSL.F		CURRENCY_PAIR
EGP=X	USD/EGP	CCY	CURRENCY_PAIR
EUR-LKR.F	EUR-LKR.F	FRA	CURRENCY_PAIR
EUR-USD.F	EUR-USD.F		CURRENCY_PAIR
EUR-PAB.F	EUR-PAB.F	FRA	CURRENCY_PAIR
EURHKD=X	EUR/HKD	CCY	CURRENCY_PAIR
EGPMUR=X	EGP/MUR	CCY	CURRENCY_PAIR
EURSGD=X	EUR/SGD	CCY	CURRENCY_PAIR
EURCNY=X	EUR/CNY	CCY	CURRENCY_PAIR
EUR-XPF.F	EUR-XPF.F		CURRENCY_PAIR
EUR-XOF.F	EUR-XOF.F		CURRENCY_PAIR
EUR-BIF.F	EUR-BIF.F		CURRENCY_PAIR
EGPTHB=X	EGP/THB	CCY	CURRENCY_PAIR
XF000EURMXN2.SG			CURRENCY_PAIR
ETBEUR=X	ETB/EUR	CCY	CURRENCY_PAIR
EUR-BYR.F	EUR-BYR.F		CURRENCY_PAIR
EUR-NOK.F	EUR-NOK.F		CURRENCY_PAIR
EGPCZK=X	EGP/CZK	CCY	CURRENCY_PAIR
EUR-AZN.F	EUR-AZN.F		CURRENCY_PAIR
EURIDR=X	EUR/IDR	CCY	CURRENCY_PAIR
EUR-PKR.F	EUR-PKR.F		CURRENCY_PAIR
EUR-VEF.F	EUR-VEF.F		CURRENCY_PAIR
EURMXN=X	EUR/MXN	CCY	CURRENCY_PAIR
EURRON=X	EUR/RON	CCY	CURRENCY_PAIR
EUR-MXN.F	EUR-MXN.F	FRA	CURRENCY_PAIR
XF000EURCAD2.SG			CURRENCY_PAIR
EURHNL=X	EUR/HNL	CCY	CURRENCY_PAIR
EUR-TND.F	EUR-TND.F		CURRENCY_PAIR
EUR-EUR.F	EUR-EUR.F		CURRENCY_PAIR
EUR-IQD.F	EUR-IQD.F		CURRENCY_PAIR
XF000EURPLN0.SG			CURRENCY_PAIR
EUR-ANG.F	EUR-ANG.F		CURRENCY_PAIR
EUR-FJD.F	EUR-FJD.F	FRA	CURRENCY_PAIR
EGPCAD=X	EGP/CAD	CCY	CURRENCY_PAIR
EURGHS=X	EUR/GHS	CCY	CURRENCY_PAIR
EURMGA=X	EUR/MGA	CCY	CURRENCY_PAIR
XF000EURNZD6.SG			CURRENCY_PAIR
EUR-MKD.F	EUR-MKD.F		CURRENCY_PAIR
EURERN=X	EUR/ERN	CCY	CURRENCY_PAIR
GDEPQ.MDD			CURRENCY_PAIR
EUR-CLP.F	EUR-CLP.F	FRA	CURRENCY_PAIR
EOSF.F	EOSF.F		CURRENCY_PAIR
EURCVE=X	EUR/CVE	CCY	CURRENCY_PAIR
EURSTD=X	EUR/STD	CCY	CURRENCY_PAIR
EUR-UGX.F	EUR-UGX.F		CURRENCY_PAIR
EGPPHP=X	EGP/PHP	CCY	CURRENCY_PAIR
EUR-AED.F	EUR-AED.F		CURRENCY_PAIR
EUR-THB.F	EUR-THB.F		CURRENCY_PAIR
EGPDKK=X	EGP/DKK	CCY	CURRENCY_PAIR
XF000EURAUD4.SG			CURRENCY_PAIR
EUR-BSD.F	EUR-BSD.F		CURRENCY_PAIR
EUR-RWF.F	EUR-RWF.F	FRA	CURRENCY_PAIR
EUR-MZN.F	EUR-MZN.F		CURRENCY_PAIR
EUR-SEK.F	EUR-SEK.F		CURRENCY_PAIR
EUR-AMD.F	EUR-AMD.F	FRA	CURRENCY_PAIR
EURINR=X	EUR/INR	CCY	CURRENCY_PAIR
EUR-GHS.F	EUR-GHS.F	FRA	CURRENCY_PAIR
EUR-TZS.F	EUR-TZS.F		CURRENCY_PAIR
GDEPM.MDD	GDEPM.MDD	MDD	CURRENCY_PAIR
XF000EURRUB2.SG			CURRENCY_PAIR
EUR-LTL.F	EUR-LTL.F	FRA	CURRENCY_PAIR
EURHUF=X	EUR/HUF	CCY	CURRENCY_PAIR
EUR-MDL.F	EUR-MDL.F		CURRENCY_PAIR
EODL.F	EODL.F	FRA	CURRENCY_PAIR
EUR-NIO.F	EUR-NIO.F		CURRENCY_PAIR
EUR-MYR.F	EUR-MYR.F	FRA	CURRENCY_PAIR
EURCLP=X	EUR/CLP	CCY	CURRENCY_PAIR
EGPCNY=X	EGP/CNY	CCY	CURRENCY_PAIR
EUR-SRD.F	EUR-SRD.F		CURRENCY_PAIR
EURCLF=X	EUR/CLF	CCY	CURRENCY_PAIR
EUR-ALL.F	EUR-ALL.F	FRA	CURRENCY_PAIR
EGPIDR=X	EGP/IDR	CCY	CURRENCY_PAIR
IDEPY.MDD			CURRENCY_PAIR
EODK.F	EODK.F		CURRENCY_PAIR
EURLYD=X	EUR/LYD	CCY	CURRENCY_PAIR
EUR-NGN.F	EUR-NGN.F		CURRENCY_PAIR
EURTMT=X	EUR/TMT	CCY	CURRENCY_PAIR
EOSK.F	EOSK.F	FRA	CURRENCY_PAIR
EURXCD=X	EUR/XCD	CCY	CURRENCY_PAIR
EGPCHF=X	EGP/CHF	CCY	CURRENCY_PAIR
EGPTWD=X	EGP/TWD	CCY	CURRENCY_PAIR
ILSLVL=X	ILS/LVL	CCY	CURRENCY_PAIR
FJDCAD=X	FJD/CAD	CCY	CURRENCY_PAIR
NOKLVL=X	NOK/LVL	CCY	CURRENCY_PAIR
HU53.EX	HU53.EX	EUX	CURRENCY_PAIR
881341.HE	881341.HE	HEL	CURRENCY_PAIR
HF30.EX			CURRENCY_PAIR
FRF=X	USD/FRF	CCY	CURRENCY_PAIR
FSH1.EX	FSH1.EX	EUX	CURRENCY_PAIR
HU33.EX	HU33.EX	EUX	CURRENCY_PAIR
GELLVL=X	GEL/LVL	CCY	CURRENCY_PAIR
FJD=X	USD/FJD	CCY	CURRENCY_PAIR
FIMUSD=X			CURRENCY_PAIR
FJDUSD=X	FJD/USD	CCY	CURRENCY_PAIR
FKP=X	USD/FKP	CCY	CURRENCY_PAIR
FJDNZD=X	FJD/NZD	CCY	CURRENCY_PAIR
FJDAUD=X	FJD/AUD	CCY	CURRENCY_PAIR
FJDJPY=X	FJD/JPY	CCY	CURRENCY_PAIR
FJDEUR=X	FJD/EUR	CCY	CURRENCY_PAIR
881343.IR	881343.IR	ISE	CURRENCY_PAIR
HF43.EX			CURRENCY_PAIR
HU13.EX	HU13.EX	EUX	CURRENCY_PAIR
XDRLTL=X	XDR/LTL	CCY	CURRENCY_PAIR
FJDCHF=X	FJD/CHF	CCY	CURRENCY_PAIR
HF40.EX			CURRENCY_PAIR
LVLPLN=X	LVL/PLN	CCY	CURRENCY_PAIR
LTLCZK=X	LTL/CZK	CCY	CURRENCY_PAIR
LTLPLN=X	LTL/PLN	CCY	CURRENCY_PAIR
SGDLVL=X	SGD/LVL	CCY	CURRENCY_PAIR
FJDHKD=X	FJD/HKD	CCY	CURRENCY_PAIR
PLNLVL=X	PLN/LVL	CCY	CURRENCY_PAIR
FGFX.EX			CURRENCY_PAIR
HF53.EX	HF53.EX	EUX	CURRENCY_PAIR
FRFCHF=X	FRF/CHF	CCY	CURRENCY_PAIR
FKPUSD=X	FKP/USD	CCY	CURRENCY_PAIR
HKDLVL=X	HKD/LVL	CCY	CURRENCY_PAIR
RUBLVL=X	RUB/LVL	CCY	CURRENCY_PAIR
FJDDKK=X	FJD/DKK	CCY	CURRENCY_PAIR
14596345.EX			CURRENCY_PAIR
HF50.EX			CURRENCY_PAIR
HU23.EX			CURRENCY_PAIR
HF33.EX	HF33.EX	EUX	CURRENCY_PAIR
HU43.EX			CURRENCY_PAIR
HG23.EX			CURRENCY_PAIR
LTLLVL=X	LTL/LVL	CCY	CURRENCY_PAIR
HG13.EX	HG13.EX	EUX	CURRENCY_PAIR
FKPCHF=X	FKP/CHF	CCY	CURRENCY_PAIR
FCPU.EX			CURRENCY_PAIR
SEKLVL=X	SEK/LVL	CCY	CURRENCY_PAIR
KZTLTL=X	KZT/LTL	CCY	CURRENCY_PAIR
LVLCZK=X	LVL/CZK	CCY	CURRENCY_PAIR
FJDGBP=X	FJD/GBP	CCY	CURRENCY_PAIR
GBPUSD=X	GBP/USD	CCY	CURRENCY_PAIR
GBPJPY=X	GBP/JPY	CCY	CURRENCY_PAIR
GHSTWD=X	GHS/TWD	CCY	CURRENCY_PAIR
GBPZAR=X	GBP/ZAR	CCY	CURRENCY_PAIR
GBPNZD=X	GBP/NZD	CCY	CURRENCY_PAIR
GBPEUR=X	GBP/EUR	CCY	CURRENCY_PAIR
GBPCHF=X	GBP/CHF	CCY	CURRENCY_PAIR
GBP=X	USD/GBP	CCY	CURRENCY_PAIR
GHSTRY=X	GHS/TRY	CCY	CURRENCY_PAIR
GHSSEK=X	GHS/SEK	CCY	CURRENCY_PAIR
GHSOMR=X	GHS/OMR	CCY	CURRENCY_PAIR
GHSMAD=X	GHS/MAD	CCY	CURRENCY_PAIR
GHSCZK=X	GHS/CZK	CCY	CURRENCY_PAIR
GHSCOP=X	GHS/COP	CCY	CURRENCY_PAIR
GHSCNH=X	GHS/CNH	CCY	CURRENCY_PAIR
GHSBWP=X	GHS/BWP	CCY	CURRENCY_PAIR
GHSBRL=X	GHS/BRL	CCY	CURRENCY_PAIR
GHSBMD=X	Ghana Cedi (b) vs Bermuda Dolla	CCY	CURRENCY_PAIR
GBPZWL=X	GBP/ZWL	CCY	CURRENCY_PAIR
GBPUAH=X	GBP/UAH	CCY	CURRENCY_PAIR
GBPTRY=X	GBP/TRY	CCY	CURRENCY_PAIR
GBPTMT=X	GBP/TMT	CCY	CURRENCY_PAIR
GBPTHB=X	GBP/THB	CCY	CURRENCY_PAIR
GBPSLL=X	GBP/SLL	CCY	CURRENCY_PAIR
GBPSGD=X	GBP/SGD	CCY	CURRENCY_PAIR
GBPLRD=X	GBP/LRD	CCY	CURRENCY_PAIR
GBPKES=X	GBP/KES	CCY	CURRENCY_PAIR
GBPILS=X	GBP/ILS	CCY	CURRENCY_PAIR
GBPGNF=X	GBP/GNF	CCY	CURRENCY_PAIR
GBPFJD=X	GBP/FJD	CCY	CURRENCY_PAIR
GBPCAD=X	GBP/CAD	CCY	CURRENCY_PAIR
GBPBND=X	GBP/BND	CCY	CURRENCY_PAIR
GBPAUD=X	GBP/AUD	CCY	CURRENCY_PAIR
GBPANG=X	GBP/ANG	CCY	CURRENCY_PAIR
GBPAED=X	GBP/AED	CCY	CURRENCY_PAIR
GHSCLF=X	GHS/CLF	CCY	CURRENCY_PAIR
GBPJOD=X	GBP/JOD	CCY	CURRENCY_PAIR
GHSRON=X	GHS/RON	CCY	CURRENCY_PAIR
GELCHF=X	GEL/CHF	CCY	CURRENCY_PAIR
GBPGMD=X	GBP/GMD	CCY	CURRENCY_PAIR
GHSSBD=X	GHS/SBD	CCY	CURRENCY_PAIR
GHSTHB=X	GHS/THB	CCY	CURRENCY_PAIR
GHSQAR=X	GHS/QAR	CCY	CURRENCY_PAIR
GHSUGX=X	GHS/UGX	CCY	CURRENCY_PAIR
GBPBHD=X	GBP/BHD	CCY	CURRENCY_PAIR
GHSXDR=X	GHS/XDR	CCY	CURRENCY_PAIR
GBPFKP=X	GBP/FKP	CCY	CURRENCY_PAIR
GTQCAD=X	GTQ/CAD	CCY	CURRENCY_PAIR
19754110.SW			CURRENCY_PAIR
GBPBRL=X	GBP/BRL	CCY	CURRENCY_PAIR
GBPLVL=X	GBP/LVL	CCY	CURRENCY_PAIR
GELUSD=X	GEL/USD	CCY	CURRENCY_PAIR
GBPNPR=X	GBP/NPR	CCY	CURRENCY_PAIR
GHSPKR=X	GHS/PKR	CCY	CURRENCY_PAIR
GBPMYR=X	GBP/MYR	CCY	CURRENCY_PAIR
GTQGBP=X	GTQ/GBP	CCY	CURRENCY_PAIR
GBPAOA=X	GBP/AOA	CCY	CURRENCY_PAIR
GTQUSD=X	GTQ/USD	CCY	CURRENCY_PAIR
GHSKYD=X	GHS/KYD	CCY	CURRENCY_PAIR
GBPRUB=X	GBP/RUB	CCY	CURRENCY_PAIR
GHSAFN=X	Ghana Cedi (b) vs Afghanistan A	CCY	CURRENCY_PAIR
GBPLAK=X	GBP/LAK	CCY	CURRENCY_PAIR
GBPCVE=X	GBP/CVE	CCY	CURRENCY_PAIR
GBPIQD=X	GBP/IQD	CCY	CURRENCY_PAIR
GHSINR=X	GHS/INR	CCY	CURRENCY_PAIR
GHSMWK=X	GHS/MWK	CCY	CURRENCY_PAIR
GBPMOP=X	GBP/MOP	CCY	CURRENCY_PAIR
GBPARS=X	GBP/ARS	CCY	CURRENCY_PAIR
GBPAZN=X	GBP/AZN	CCY	CURRENCY_PAIR
GHS=X	USD/GHS	CCY	CURRENCY_PAIR
GBPAWG=X	GBP/AWG	CCY	CURRENCY_PAIR
GHSCLP=X	GHS/CLP	CCY	CURRENCY_PAIR
GBPMVR=X	GBP/MVR	CCY	CURRENCY_PAIR
GHSHUF=X	GHS/HUF	CCY	CURRENCY_PAIR
GTQEUR=X	GTQ/EUR	CCY	CURRENCY_PAIR
GNF=X	USD/GNF	CCY	CURRENCY_PAIR
GBPBDT=X	GBP/BDT	CCY	CURRENCY_PAIR
GHSLKR=X	GHS/LKR	CCY	CURRENCY_PAIR
GBPBTN=X	GBP/BTN	CCY	CURRENCY_PAIR
GBPHUF=X	GBP/HUF	CCY	CURRENCY_PAIR
GBPJMD=X	GBP/JMD	CCY	CURRENCY_PAIR
GIP=X	USD/GIP	CCY	CURRENCY_PAIR
GBPCOP=X	GBP/COP	CCY	CURRENCY_PAIR
GBPMKD=X	GBP/MKD	CCY	CURRENCY_PAIR
GHSBGN=X	GHS/BGN	CCY	CURRENCY_PAIR
GMDCHF=X	GMD/CHF	CCY	CURRENCY_PAIR
GHSVND=X	GHS/VND	CCY	CURRENCY_PAIR
GHSMUR=X	GHS/MUR	CCY	CURRENCY_PAIR
GBPRSD=X	GBP/RSD	CCY	CURRENCY_PAIR
GBPGEL=X	GBP/GEL	CCY	CURRENCY_PAIR
GHSIDR=X	GHS/IDR	CCY	CURRENCY_PAIR
GHSMOP=X	GHS/MOP	CCY	CURRENCY_PAIR
GBPMAD=X	GBP/MAD	CCY	CURRENCY_PAIR
GBPDOP=X	GBP/DOP	CCY	CURRENCY_PAIR
GBPMNT=X	GBP/MNT	CCY	CURRENCY_PAIR
GDO.AS			CURRENCY_PAIR
GBPHTG=X	GBP/HTG	CCY	CURRENCY_PAIR
GBPMXN=X	GBP/MXN	CCY	CURRENCY_PAIR
GHSTND=X	GHS/TND	CCY	CURRENCY_PAIR
GBPTND=X	GBP/TND	CCY	CURRENCY_PAIR
GMDEUR=X	GMD/EUR	CCY	CURRENCY_PAIR
GHSDKK=X	GHS/DKK	CCY	CURRENCY_PAIR
GBPPLN=X	GBP/PLN	CCY	CURRENCY_PAIR
GHSNZD=X	GHS/NZD	CCY	CURRENCY_PAIR
GBPPEN=X	GBP/PEN	CCY	CURRENCY_PAIR
GHSPEN=X	GHS/PEN	CCY	CURRENCY_PAIR
GBPCNH=X	GBP/CNH	CCY	CURRENCY_PAIR
GBPZMK=X			CURRENCY_PAIR
GBPCLP=X	GBP/CLP	CCY	CURRENCY_PAIR
GHSZAR=X	GHS/ZAR	CCY	CURRENCY_PAIR
GHSMYR=X	GHS/MYR	CCY	CURRENCY_PAIR
GBPCNY=X	GBP/CNY	CCY	CURRENCY_PAIR
GMDGBP=X	GMD/GBP	CCY	CURRENCY_PAIR
GBPSHP=X	GBP/SHP	CCY	CURRENCY_PAIR
GHSUSD=X	GHS/USD	CCY	CURRENCY_PAIR
GBPDJF=X	GBP/DJF	CCY	CURRENCY_PAIR
GLDUZ=X			CURRENCY_PAIR
GBPMDL=X	GBP/MDL	CCY	CURRENCY_PAIR
GBPTOP=X	GBP/TOP	CCY	CURRENCY_PAIR
GBPLYD=X	GBP/LYD	CCY	CURRENCY_PAIR
GHSAUD=X	GHS/AUD	CCY	CURRENCY_PAIR
GBPMGA=X	GBP/MGA	CCY	CURRENCY_PAIR
OCPF.EX	OCPF.EX	EUX	CURRENCY_PAIR
GBPBOB=X	GBP/BOB	CCY	CURRENCY_PAIR
GBPCUP=X	GBP/CUP	CCY	CURRENCY_PAIR
GBPOMR=X	GBP/OMR	CCY	CURRENCY_PAIR
GBPIDR=X	GBP/IDR	CCY	CURRENCY_PAIR
GBPXPF=X	GBP/XPF	CCY	CURRENCY_PAIR
GBPXDR=X	GBP/XDR	CCY	CURRENCY_PAIR
GBPCLF=X	GBP/CLF	CCY	CURRENCY_PAIR
19752592.SW			CURRENCY_PAIR
GBPISK=X	GBP/ISK	CCY	CURRENCY_PAIR
GBPUZS=X	GBP/UZS	CCY	CURRENCY_PAIR
GBPVND=X	GBP/VND	CCY	CURRENCY_PAIR
GBPNIO=X	GBP/NIO	CCY	CURRENCY_PAIR
GBPETB=X	GBP/ETB	CCY	CURRENCY_PAIR
GBPGHS=X	GBP/GHS	CCY	CURRENCY_PAIR
GBPYER=X	GBP/YER	CCY	CURRENCY_PAIR
GBPSRD=X	GBP/SRD	CCY	CURRENCY_PAIR
19753828.SW			CURRENCY_PAIR
GBPBIF=X	GBP/BIF	CCY	CURRENCY_PAIR
GBPGBP=X	GBP/GBP	CCY	CURRENCY_PAIR
GBPALL=X	GBP/ALL	CCY	CURRENCY_PAIR
GBPVEF=X	GBP/VEF	CCY	CURRENCY_PAIR
GELEUR=X	GEL/EUR	CCY	CURRENCY_PAIR
GBPBYR=X	GBP/BYR	CCY	CURRENCY_PAIR
GBPKGS=X	GBP/KGS	CCY	CURRENCY_PAIR
GBPDKK=X	GBP/DKK	CCY	CURRENCY_PAIR
GBPTZS=X	GBP/TZS	CCY	CURRENCY_PAIR
GHSXOF=X	GHS/XOF	CCY	CURRENCY_PAIR
GBPHNL=X	GBP/HNL	CCY	CURRENCY_PAIR
GHSWST=X	GHS/WST	CCY	CURRENCY_PAIR
GHSAED=X	Ghana Cedi (b) vs UAE Dirham Sp	CCY	CURRENCY_PAIR
GBPPKR=X	GBP/PKR	CCY	CURRENCY_PAIR
GBPCZK=X	GBP/CZK	CCY	CURRENCY_PAIR
GIPCHF=X	GIP/CHF	CCY	CURRENCY_PAIR
GHSILS=X	GHS/ILS	CCY	CURRENCY_PAIR
GEL=X	USD/GEL	CCY	CURRENCY_PAIR
GBPITL=X	GBP/ITL	CCY	CURRENCY_PAIR
GBPHRK=X	GBP/HRK	CCY	CURRENCY_PAIR
GBPNAD=X	GBP/NAD	CCY	CURRENCY_PAIR
GBPAMD=X	GBP/AMD	CCY	CURRENCY_PAIR
GBPBGN=X	GBP/BGN	CCY	CURRENCY_PAIR
GHSKWD=X	GHS/KWD	CCY	CURRENCY_PAIR
GHSGBP=X	GHS/GBP	CCY	CURRENCY_PAIR
GIPDKK=X	GIP/DKK	CCY	CURRENCY_PAIR
GBPXCD=X	GBP/XCD	CCY	CURRENCY_PAIR
GBPINR=X	GBP/INR	CCY	CURRENCY_PAIR
GBPWST=X	GBP/WST	CCY	CURRENCY_PAIR
GBPTWD=X	GBP/TWD	CCY	CURRENCY_PAIR
GHSFJD=X	GHS/FJD	CCY	CURRENCY_PAIR
GHSTOP=X	GHS/TOP	CCY	CURRENCY_PAIR
GTQCHF=X	GTQ/CHF	CCY	CURRENCY_PAIR
GBPKPW=X	GBP/KPW	CCY	CURRENCY_PAIR
GHSRUB=X	GHS/RUB	CCY	CURRENCY_PAIR
GHSBHD=X	GHS/BHD	CCY	CURRENCY_PAIR
GBPUYU=X	GBP/UYU	CCY	CURRENCY_PAIR
GBPSVC=X	GBP/SVC	CCY	CURRENCY_PAIR
GBPPHP=X	GBP/PHP	CCY	CURRENCY_PAIR
GBPSYP=X	GBP/SYP	CCY	CURRENCY_PAIR
GBPBAM=X	GBP/BAM	CCY	CURRENCY_PAIR
GBPZMW=X	GBP/ZMW	CCY	CURRENCY_PAIR
GHSRWF=X	GHS/RWF	CCY	CURRENCY_PAIR
19754106.SW			CURRENCY_PAIR
GHSPHP=X	GHS/PHP	CCY	CURRENCY_PAIR
GBPSAR=X	GBP/SAR	CCY	CURRENCY_PAIR
GHSZWL=X	GHS/ZWL	CCY	CURRENCY_PAIR
GBPSBD=X	GBP/SBD	CCY	CURRENCY_PAIR
GBPRON=X	GBP/RON	CCY	CURRENCY_PAIR
GBPPAB=X	GBP/PAB	CCY	CURRENCY_PAIR
GBPMUR=X	GBP/MUR	CCY	CURRENCY_PAIR
GHSNOK=X	GHS/NOK	CCY	CURRENCY_PAIR
274702=X			CURRENCY_PAIR
19754112.SW	19754112.SW	EBS	CURRENCY_PAIR
GBPKRW=X	GBP/KRW	CCY	CURRENCY_PAIR
19752528.SW	19752528.SW	EBS	CURRENCY_PAIR
GBPUGX=X	GBP/UGX	CCY	CURRENCY_PAIR
GHSBDT=X	GHS/BDT	CCY	CURRENCY_PAIR
GBPAFN=X	GBP/AFN	CCY	CURRENCY_PAIR
GHSRSD=X	GHS/RSD	CCY	CURRENCY_PAIR
19751807.SW			CURRENCY_PAIR
GHSTZS=X	GHS/TZS	CCY	CURRENCY_PAIR
GMDDKK=X	GMD/DKK	CCY	CURRENCY_PAIR
GBPKYD=X	GBP/KYD	CCY	CURRENCY_PAIR
GHSEGP=X	GHS/EGP	CCY	CURRENCY_PAIR
GHSNGN=X	GHS/NGN	CCY	CURRENCY_PAIR
GBPERN=X	GBP/ERN	CCY	CURRENCY_PAIR
